"msa_id","msa_name","pop_estimate_msa","year","median_household_income_msa","percent_commuting_msa","percent_unemployed_msa","percent_no_insurance_msa","percent_below_poverty_level","gdp_msa","intptlat","intptlon","ua_census_id","ua_sq_miles_2010","ua_fta_name","transit_modes","total_transit_expenses","total_fares","directional_route_miles","vehicle_hours","vehicle_miles","passenger_miles","passenger_trips","total_stations_2017","total_funding","federal_funding","state_funding","local_funding","other_funding","per_capita_gdp","pmt_per_vrm","pmt_per_vrh","upt_per_vrh","per_capita_vrm","per_capita_vrh","per_capita_pmt","per_capita_upt","recovery_ratio","fares_per_upt","cost_per_hour","cost_per_trip","cost_per_pmt"
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",1792468,2014,52640,1.6,0.1,11.9,15.1,107931700000,36.1286624,-86.6814917,"61273",563,"Nashville-Davidson, TN","Other",21873156,2844029,0,190340,4428945,13166316,647178,NA,97630792,16670345,7288546,55707913,17963988,60214.0177676812,2.97278832769429,69.1726174214563,3.40011558264159,2.47086419394935,0.106188785518068,7.34535623509039,0.361054144341768,0.130023714913385,4.39450815695218,114.916234107387,33.7977434338003,1.66129659959551
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",1792468,2014,52640,1.6,0.1,11.9,15.1,107931700000,36.1286624,-86.6814917,"61273",563,"Nashville-Davidson, TN","Rail",4332322,691698,62.8,6578,199870,3776278,243133,30,97630792,16670345,7288546,55707913,17963988,60214.0177676812,18.8936708860759,574.076923076923,36.9615384615385,0.111505477364171,0.00366980052084612,2.10674779131343,0.135641473097428,0.159659877543728,2.8449367218765,658.607783520827,17.818732956859,1.14724657453715
35380,"New Orleans-Metairie, LA Metro Area",1251849,2014,46784,2.3,0.3,14.7,18.1,76308900000,NA,NA,"62677",251,"New Orleans, LA","Other",32237869,2061146,5.96,171380,1590570,3366466,2948562,36,140761743,23969144,10890996,80367809,25533794,60956.9524758977,2.11651546301012,19.643283930447,17.2048196989147,1.27057656314779,0.13690149530814,2.68919494284055,2.35536554328837,0.0639355535565952,0.699034308927538,188.107532967674,10.9334207657835,9.57617543144651
35380,"New Orleans-Metairie, LA Metro Area",1251849,2014,46784,2.3,0.3,14.7,18.1,76308900000,NA,NA,"62677",251,"New Orleans, LA","Rail",26390559,6690692,26.88,166254,1013727,13945076,7457260,112,140761743,23969144,10890996,80367809,25533794,60956.9524758977,13.7562440380892,83.8781382703574,44.8546200392171,0.809783767850595,0.132806752252069,11.1395831286361,5.95699641090898,0.253525967373408,0.897205139689377,158.736385289978,3.53890825852927,1.89246433651563
35380,"New Orleans-Metairie, LA Metro Area",1251849,2014,46784,2.3,0.3,14.7,18.1,76308900000,NA,NA,"62677",251,"New Orleans, LA","Bus",64869638,14223003,809.4,460440,5763972,45304235,13428254,4,140761743,23969144,10890996,80367809,25533794,60956.9524758977,7.85989852136686,98.3933520111198,29.1639605594649,4.60436682059897,0.367807938497375,36.1898559650565,10.7267362117955,0.219255162176179,1.05918483519898,140.88619146903,4.83083191604806,1.43186697667448
35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",20092883,2014,67066,6,0.1,10.5,14.6,1542763200000,NA,NA,"63217",3450,"New York-Newark, NY-NJ-CT","Other",806561475,76261240,104.54,6238881,84684036,242677355,38332868,61,21476841980,2635688007,5384168661,4006505605,9450479707,76781.5748491643,2.8656800793009,38.8975771456452,6.14418963913561,4.21462843336121,0.310502031988142,12.0777767431384,1.9077833678721,0.0945510570040554,1.98944780234028,129.279829988743,21.0409895497514,3.32359595315352
35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",20092883,2014,67066,6,0.1,10.5,14.6,1542763200000,NA,NA,"63217",3450,"New York-Newark, NY-NJ-CT","Bus",5012631989,1902995217,20327.73,25969010,281402802,4764180356,1193555562,366,21476841980,2635688007,5384168661,4006505605,9450479707,76781.5748491643,16.9301098714717,183.456371883256,45.960764850104,14.005098322625,1.29244817679972,237.107853362805,59.4019067348374,0.379639921936428,1.59439181349146,193.02360733043,4.19974750115571,1.05214992179864
35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",20092883,2014,67066,6,0.1,10.5,14.6,1542763200000,NA,NA,"63217",3450,"New York-Newark, NY-NJ-CT","Rail",9012221290,5190510642,2846.64,26078740,562157493,18335199839,3124397356,4919,21476841980,2635688007,5384168661,4006505605,9450479707,76781.5748491643,32.6157706111017,703.070771018845,119.806300304386,27.9779408957888,1.29790931445726,912.522102428009,155.497713095726,0.575941321787051,1.66128377750426,345.577328122448,2.88446707096753,0.491525664794255
35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",20092883,2014,67066,6,0.1,10.5,14.6,1542763200000,NA,NA,"63217",3450,"New York, NY--Northeastern NJ","Bus",5012631989,1902995217,20327.73,25969010,281402802,4764180356,1193555562,366,21476841980,2635688007,5384168661,4006505605,9450479707,76781.5748491643,16.9301098714717,183.456371883256,45.960764850104,14.005098322625,1.29244817679972,237.107853362805,59.4019067348374,0.379639921936428,1.59439181349146,193.02360733043,4.19974750115571,1.05214992179864
35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",20092883,2014,67066,6,0.1,10.5,14.6,1542763200000,NA,NA,"63217",3450,"New York, NY--Northeastern NJ","Other",806561475,76261240,104.54,6238881,84684036,242677355,38332868,61,21476841980,2635688007,5384168661,4006505605,9450479707,76781.5748491643,2.8656800793009,38.8975771456452,6.14418963913561,4.21462843336121,0.310502031988142,12.0777767431384,1.9077833678721,0.0945510570040554,1.98944780234028,129.279829988743,21.0409895497514,3.32359595315352
35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",20092883,2014,67066,6,0.1,10.5,14.6,1542763200000,NA,NA,"69076",1981,"Philadelphia, PA-NJ-DE-MD","Rail",606803162,343214693,780.67,2338968,47296899,1183314137,172615525,2249,1810504811,268738484,805400501,146310876,590054950,76781.5748491643,25.0188524410448,505.912922707793,73.7998660092827,2.35391302482576,0.116407784786285,58.892202627169,8.59087891966524,0.565611246765388,1.98831879693324,259.432006765377,3.5153452274933,0.512799723274159
35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",20092883,2014,67066,6,0.1,10.5,14.6,1542763200000,NA,NA,"69076",1981,"Philadelphia, PA-NJ-DE-MD","Other",118260975,7702752,0,1552590,20269247,27333349,2956478,NA,1810504811,268738484,805400501,146310876,590054950,76781.5748491643,1.34851329208234,17.6050013203743,1.90422326564,1.00877743626935,0.0772706435408,1.36034978156196,0.147140557181366,0.0651335066364876,2.60538113255028,76.1701254033583,40.0006274357529,4.32661855669424
35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",20092883,2014,67066,6,0.1,10.5,14.6,1542763200000,NA,NA,"69076",1981,"Philadelphia, PA-NJ-DE-MD","Bus",689712832,192831148,4043.56,4533566,48134448,604135466,193896001,32,1810504811,268738484,805400501,146310876,590054950,76781.5748491643,12.5510001901341,133.258337035349,42.7689816360896,2.3955968887093,0.225630438399507,30.0671370056751,9.64998407645135,0.279581789773052,0.994508122939575,152.134728379382,3.55712767897673,1.14165261074078
35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",20092883,2014,67066,6,0.1,10.5,14.6,1542763200000,NA,NA,"69076",1981,"Miami, FL","Other",118260975,7702752,0,1552590,20269247,27333349,2956478,NA,1810504811,268738484,805400501,146310876,590054950,76781.5748491643,1.34851329208234,17.6050013203743,1.90422326564,1.00877743626935,0.0772706435408,1.36034978156196,0.147140557181366,0.0651335066364876,2.60538113255028,76.1701254033583,40.0006274357529,4.32661855669424
35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",20092883,2014,67066,6,0.1,10.5,14.6,1542763200000,NA,NA,"10162",466,"Bridgeport-Stamford, CT-NY","Other",9614085,948247,0,130540,1582636,2013649,341497,NA,59721651,2929605,40813468,1585808,14392770,76781.5748491643,1.27233868053046,15.4255324038609,2.61603339972422,0.0787659988862723,0.00649682775737061,0.100217027093623,0.0169959184055369,0.0986310189685238,2.77673595961312,73.6485751493795,28.1527656172675,4.77445920316798
35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",20092883,2014,67066,6,0.1,10.5,14.6,1542763200000,NA,NA,"10162",466,"Bridgeport-Stamford, CT-NY","Bus",46649683,13135954,904,434576,4933260,41247384,11958240,7,59721651,2929605,40813468,1585808,14392770,76781.5748491643,8.36108050254801,94.9140863738449,27.5170280917492,0.245522755495068,0.0216283546766285,2.05283552390167,0.595148043215103,0.281587208213183,1.0984855630929,107.345281377711,3.90104923466998,1.13097313032022
35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",20092883,2014,67066,6,0.1,10.5,14.6,1542763200000,NA,NA,"10162",466,"Bridgeport-Stamford, CT-NY","Rail",0,0,0,0,0,0,0,NA,59721651,2929605,40813468,1585808,14392770,76781.5748491643,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA
35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",20092883,2014,67066,6,0.1,10.5,14.6,1542763200000,NA,NA,"01495",346,"Allentown, PA-NJ","Other",11506566,780097,0,255830,4350610,6747408,419455,NA,44332972,13552870,21820459,2208467,6751176,76781.5748491643,1.55091079182,26.374576867451,1.63958488058476,0.216524925766004,0.0127323689686542,0.335810844068519,0.0208757996550321,0.0677958132773931,1.85978710469538,44.9773912363679,27.4321822364735,1.70533129166044
35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",20092883,2014,67066,6,0.1,10.5,14.6,1542763200000,NA,NA,"01495",346,"Allentown, PA-NJ","Bus",22509080,4591781,458,223459,2634441,25050856,5018764,9,44332972,13552870,21820459,2208467,6751176,76781.5748491643,9.50898349972537,112.104932000949,22.4594399867537,0.131113140906658,0.0111213010099148,1.24675269347858,0.249778192606805,0.203996831500888,0.914922678173351,100.730245816906,4.48498474923308,0.898535363422312
35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",20092883,2014,67066,6,0.1,10.5,14.6,1542763200000,NA,NA,"71803",327,"Poughkeepsie-Newburgh, NY-NJ","Other",3568801,298542,0,16613,273211,299240,29497,NA,19779294,6448524,4945566,4454886,3930318,76781.5748491643,1.09527068822266,18.0123999277674,1.77553722988021,0.0135974016272329,0.000826810169551079,0.0148928354382992,0.00146803223808151,0.0836533054098561,10.121097060718,214.819779690604,120.988609011086,11.9262164149178
35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",20092883,2014,67066,6,0.1,10.5,14.6,1542763200000,NA,NA,"71803",327,"Poughkeepsie-Newburgh, NY-NJ","Bus",11318375,3636729,1673.1,117859,2470874,24717433,1206301,11,19779294,6448524,4945566,4454886,3930318,76781.5748491643,10.003518188301,209.720369254787,10.2351199314435,0.122972596814504,0.0058657087686222,1.23015860889649,0.060036232729768,0.321311937446851,3.01477740630241,96.0331837195293,9.38271210916678,0.457910617174526
35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",20092883,2014,67066,6,0.1,10.5,14.6,1542763200000,NA,NA,"22096",132,"Danbury, CT-NY","Other",2017553,73991,0,28557,404865,377458,59914,NA,8703078,1620795,4857987,1190767,1033529,76781.5748491643,0.932305830338508,13.2177049409952,2.09804951500508,0.0201496719012399,0.00142124950411546,0.0187856565929339,0.00298185183281065,0.0366736338524936,1.23495343325433,70.6500332667997,33.6741496144474,5.34510594556216
35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",20092883,2014,67066,6,0.1,10.5,14.6,1542763200000,NA,NA,"22096",132,"Danbury, CT-NY","Bus",5291736,864967,302.7,60916,1020957,6636031,840004,0,8703078,1620795,4857987,1190767,1033529,76781.5748491643,6.49981438983228,108.937405607722,13.7895462604242,0.0508118720444448,0.00303172023646383,0.330267737088799,0.0418060464493821,0.163456189046468,1.02971771562993,86.8693939194957,6.29965571592516,0.797424846267294
36420,"Oklahoma City, OK Metro Area",1336767,2014,52416,1.5,0.6,14,15.3,69406300000,35.4309676,-97.5069659,"65080",411,"Oklahoma City, OK","Other",4109344,252195,12.94,33870,566613,506628,68118,28,29505597,11594148,1000730,13822221,3088498,51921.0154050781,0.894134091522785,14.9580159433127,2.01116031886625,0.423868183460543,0.0253372502463032,0.378994993143906,0.0509572722845492,0.0613711093546805,3.70232537655245,121.326956008267,60.3268445932059,8.11116637848678
36420,"Oklahoma City, OK Metro Area",1336767,2014,52416,1.5,0.6,14,15.3,69406300000,35.4309676,-97.5069659,"65080",411,"Oklahoma City, OK","Bus",20528211,2416234,801.4,166760,2591221,14370463,2858895,7,29505597,11594148,1000730,13822221,3088498,51921.0154050781,5.54582685151131,86.1745202686496,17.1437694890861,1.93842382404712,0.124748740805241,10.7501628930098,2.13866365641881,0.117703096485125,0.845163603420203,123.100329815303,7.18047042651094,1.42850032041417
36420,"Oklahoma City, OK Metro Area",1336767,2014,52416,1.5,0.6,14,15.3,69406300000,35.4309676,-97.5069659,"65080",411,"Oklahoma City, OK","Rail",0,0,0,0,0,0,0,NA,29505597,11594148,1000730,13822221,3088498,51921.0154050781,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA
36740,"Orlando-Kissimmee-Sanford, FL Metro Area",2321418,2014,48270,0.9,0.1,17.6,16.7,115309300000,28.4343962,-81.3560839,"65863",598,"Orlando, FL","Bus",94159479,27304504,1746.28,1106103,15038178,157026404,29033819,21,298045720,94509881,74630980,93277841,35627018,49671.9246598415,10.4418503358585,141.963636297885,26.248748082231,6.47801386910931,0.476477308265896,67.6424512948551,12.506932831571,0.289981468567811,0.940437907944525,85.1272250414292,3.24309657644418,0.599641057818531
36740,"Orlando-Kissimmee-Sanford, FL Metro Area",2321418,2014,48270,0.9,0.1,17.6,16.7,115309300000,28.4343962,-81.3560839,"65863",598,"Orlando, FL","Other",25728528,2228364,0,624403,11544897,21103234,1107428,NA,298045720,94509881,74630980,93277841,35627018,49671.9246598415,1.82792743841716,33.7974577316253,1.77357892258686,4.97320904722889,0.268974824869972,9.09066527441417,0.477048080095872,0.0866106292594742,2.01219763271292,41.2050038196485,23.2326869105712,1.21917465351519
36740,"Orlando-Kissimmee-Sanford, FL Metro Area",2321418,2014,48270,0.9,0.1,17.6,16.7,115309300000,28.4343962,-81.3560839,"65863",598,"Orlando, FL","Rail",25134459,371360,63.54,3108,99456,2611853,169939,12,298045720,94509881,74630980,93277841,35627018,49671.9246598415,26.2613919723295,840.364543114543,54.6779279279279,0.0428427797148122,0.00133883686608788,1.12511103127485,0.0732048256712061,0.0147749350801623,2.18525470904266,8087.02027027027,147.902829838942,9.62322879580129
36740,"Orlando-Kissimmee-Sanford, FL Metro Area",2321418,2014,48270,0.9,0.1,17.6,16.7,115309300000,28.4343962,-81.3560839,"65863",598,"Milwaukee, WI","Other",25728528,2228364,0,624403,11544897,21103234,1107428,NA,298045720,94509881,74630980,93277841,35627018,49671.9246598415,1.82792743841716,33.7974577316253,1.77357892258686,4.97320904722889,0.268974824869972,9.09066527441417,0.477048080095872,0.0866106292594742,2.01219763271292,41.2050038196485,23.2326869105712,1.21917465351519
36740,"Orlando-Kissimmee-Sanford, FL Metro Area",2321418,2014,48270,0.9,0.1,17.6,16.7,115309300000,28.4343962,-81.3560839,"65863",598,"Milwaukee, WI","Bus",94159479,27304504,1746.28,1106103,15038178,157026404,29033819,21,298045720,94509881,74630980,93277841,35627018,49671.9246598415,10.4418503358585,141.963636297885,26.248748082231,6.47801386910931,0.476477308265896,67.6424512948551,12.506932831571,0.289981468567811,0.940437907944525,85.1272250414292,3.24309657644418,0.599641057818531
36740,"Orlando-Kissimmee-Sanford, FL Metro Area",2321418,2014,48270,0.9,0.1,17.6,16.7,115309300000,28.4343962,-81.3560839,"48799",94,"Leesburg-Eustis-Tavares, FL","Other",3768080,94075,0,85294,1352734,2349535,142635,NA,6433871,2812659,2585992,717774,317446,49671.9246598415,1.73687879509201,27.546310408704,1.67227472037892,0.582718838227325,0.0367421980875482,1.01211199361769,0.0614430490329618,0.0249662958323602,0.659550601184842,44.177550589725,26.4176394293126,1.60375563675366
36740,"Orlando-Kissimmee-Sanford, FL Metro Area",2321418,2014,48270,0.9,0.1,17.6,16.7,115309300000,28.4343962,-81.3560839,"48799",94,"Leesburg-Eustis-Tavares, FL","Bus",1977646,142765,146.1,23195,408106,2139453,318371,0,6433871,2812659,2585992,717774,317446,49671.9246598415,5.24239535806874,92.237680534598,13.7258460875189,0.175800308259865,0.0099917378085291,0.921614719968571,0.137145055306713,0.0721893604821085,0.448423380270188,85.2617374434145,6.21176551884437,0.924369920722727
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",6051170,2014,62171,3.7,0.1,8.5,13.4,400621400000,39.8949361,-75.3119548,"69076",1981,"Philadelphia, PA-NJ-DE-MD","Rail",606803162,343214693,780.67,2338968,47296899,1183314137,172615525,2249,1810504811,268738484,805400501,146310876,590054950,66205.6098242158,25.0188524410448,505.912922707793,73.7998660092827,7.81615770173371,0.386531530266048,195.551296195612,28.5259751419973,0.565611246765388,1.98831879693324,259.432006765377,3.5153452274933,0.512799723274159
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",6051170,2014,62171,3.7,0.1,8.5,13.4,400621400000,39.8949361,-75.3119548,"69076",1981,"Philadelphia, PA-NJ-DE-MD","Other",118260975,7702752,0,1552590,20269247,27333349,2956478,NA,1810504811,268738484,805400501,146310876,590054950,66205.6098242158,1.34851329208234,17.6050013203743,1.90422326564,3.34964097852151,0.256576827291251,4.51703538323994,0.488579563952095,0.0651335066364876,2.60538113255028,76.1701254033583,40.0006274357529,4.32661855669424
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",6051170,2014,62171,3.7,0.1,8.5,13.4,400621400000,39.8949361,-75.3119548,"69076",1981,"Philadelphia, PA-NJ-DE-MD","Bus",689712832,192831148,4043.56,4533566,48134448,604135466,193896001,32,1810504811,268738484,805400501,146310876,590054950,66205.6098242158,12.5510001901341,133.258337035349,42.7689816360896,7.95456878587116,0.749204864513805,99.8377943439037,32.0427290920599,0.279581789773052,0.994508122939575,152.134728379382,3.55712767897673,1.14165261074078
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",6051170,2014,62171,3.7,0.1,8.5,13.4,400621400000,39.8949361,-75.3119548,"69076",1981,"Miami, FL","Other",118260975,7702752,0,1552590,20269247,27333349,2956478,NA,1810504811,268738484,805400501,146310876,590054950,66205.6098242158,1.34851329208234,17.6050013203743,1.90422326564,3.34964097852151,0.256576827291251,4.51703538323994,0.488579563952095,0.0651335066364876,2.60538113255028,76.1701254033583,40.0006274357529,4.32661855669424
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",6051170,2014,62171,3.7,0.1,8.5,13.4,400621400000,39.8949361,-75.3119548,"01495",346,"Allentown, PA-NJ","Other",11506566,780097,0,255830,4350610,6747408,419455,NA,44332972,13552870,21820459,2208467,6751176,66205.6098242158,1.55091079182,26.374576867451,1.63958488058476,0.718970050420001,0.0422777743808222,1.11505841019175,0.06931799965957,0.0677958132773931,1.85978710469538,44.9773912363679,27.4321822364735,1.70533129166044
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",6051170,2014,62171,3.7,0.1,8.5,13.4,400621400000,39.8949361,-75.3119548,"01495",346,"Allentown, PA-NJ","Bus",22509080,4591781,458,223459,2634441,25050856,5018764,9,44332972,13552870,21820459,2208467,6751176,66205.6098242158,9.50898349972537,112.104932000949,22.4594399867537,0.435360599685681,0.0369282304083343,4.13983675884168,0.829387374672997,0.203996831500888,0.914922678173351,100.730245816906,4.48498474923308,0.898535363422312
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",6051170,2014,62171,3.7,0.1,8.5,13.4,400621400000,39.8949361,-75.3119548,"71749",79,"Pottstown, PA","Other",124152,15649,0,2368,12552,13102,4576,NA,2055254,651374,1038419,70353,295108,66205.6098242158,1.04381771829191,5.53293918918919,1.93243243243243,0.002074309596326,0.000391329280122687,0.00216520110986801,0.000756217392669517,0.126047103550487,3.41979895104895,52.4290540540541,27.1311188811189,9.47580522057701
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",6051170,2014,62171,3.7,0.1,8.5,13.4,400621400000,39.8949361,-75.3119548,"71749",79,"Pottstown, PA","Bus",1921926,279459,213,18919,257259,264004,254124,2,2055254,651374,1038419,70353,295108,66205.6098242158,1.02621871343665,13.9544373381257,13.43221100481,0.0425139270587341,0.00312650280854777,0.0436285875293538,0.0419958454315446,0.145405702404775,1.09969542428106,101.58708176965,7.56294564858101,7.27991242556931
38060,"Phoenix-Mesa-Scottsdale, AZ Metro Area",4489109,2014,53365,1.5,0.1,13.3,17.2,209595900000,NA,NA,"69184",1147,"Phoenix-Mesa, AZ","Other",36725498,8087322,0,536157,12959202,37196491,1917146,NA,542555146,139279237,6492091,311836755,84947063,46689.866519169,2.87027634880605,69.3761174432116,3.57571756034147,2.88680938689615,0.119435059384836,8.28594070671931,0.427066039162783,0.220210002325904,4.21841737666302,68.4976564700265,19.1563386408755,0.987337703440897
38060,"Phoenix-Mesa-Scottsdale, AZ Metro Area",4489109,2014,53365,1.5,0.1,13.3,17.2,209595900000,NA,NA,"69184",1147,"Phoenix-Mesa, AZ","Bus",225254899,48893378,3338.54,2348627,29020655,230085046,59341582,28,542555146,139279237,6492091,311836755,84947063,46689.866519169,7.9283202257151,97.9657672333666,25.2664991077766,6.46468040762655,0.523183331035179,51.2540564285697,13.2190111668039,0.217058000589812,0.823931151683823,95.9091839615231,3.79590316618118,0.97900712330518
38060,"Phoenix-Mesa-Scottsdale, AZ Metro Area",4489109,2014,53365,1.5,0.1,13.3,17.2,209595900000,NA,NA,"69184",1147,"Phoenix-Mesa, AZ","Rail",31260365,12505116,39.18,167226,2467628,97905866,14331488,40,542555146,139279237,6492091,311836755,84947063,46689.866519169,39.6761043398762,585.470357480296,85.7013143889108,0.549692154946561,0.0372514902177693,21.8096432944711,3.19250167460848,0.400031029708066,0.872562290810277,186.934836688075,2.18123651919466,0.319290010672088
38060,"Phoenix-Mesa-Scottsdale, AZ Metro Area",4489109,2014,53365,1.5,0.1,13.3,17.2,209595900000,NA,NA,"69184",1147,"San Francisco-Oakland, CA","Other",36725498,8087322,0,536157,12959202,37196491,1917146,NA,542555146,139279237,6492091,311836755,84947063,46689.866519169,2.87027634880605,69.3761174432116,3.57571756034147,2.88680938689615,0.119435059384836,8.28594070671931,0.427066039162783,0.220210002325904,4.21841737666302,68.4976564700265,19.1563386408755,0.987337703440897
38060,"Phoenix-Mesa-Scottsdale, AZ Metro Area",4489109,2014,53365,1.5,0.1,13.3,17.2,209595900000,NA,NA,"88732",353,"Tucson, AZ","Other",15734896,1354273,0,294319,4367525,8090889,644529,NA,121880703,20123570,43759435,43153988,14843710,46689.866519169,1.85251120485859,27.4902028071582,2.18989939487427,0.972915783510715,0.0655628990073531,1.80233739033737,0.143576152862405,0.0860681252675582,2.10118241382467,53.4620462831146,24.4130147751304,1.94476725610746
38060,"Phoenix-Mesa-Scottsdale, AZ Metro Area",4489109,2014,53365,1.5,0.1,13.3,17.2,209595900000,NA,NA,"88732",353,"Tucson, AZ","Rail",0,0,0,0,0,0,0,0,121880703,20123570,43759435,43153988,14843710,46689.866519169,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA
38060,"Phoenix-Mesa-Scottsdale, AZ Metro Area",4489109,2014,53365,1.5,0.1,13.3,17.2,209595900000,NA,NA,"88732",353,"Tucson, AZ","Bus",58802963,11966389,1135,661230,8217547,79832702,19713449,9,121880703,20123570,43759435,43153988,14843710,46689.866519169,9.71490665036659,120.733635799949,29.8133009694055,1.83055189793788,0.147296490238932,17.7836408071178,4.39139459523037,0.203499762418435,0.607016509389098,88.9296659256235,2.9828855924704,0.736577386545178
38300,"Pittsburgh, PA Metro Area",2355968,2014,52293,3.4,0,6.3,12.4,133690800000,40.4343378,-79.8280615,"69697",905,"Pittsburgh, PA","Other",51701719,17882853,0,992249,15626185,23059377,2413808,NA,473340600,85710950,234858832,39525693,113245125,56745.5924698468,1.47568821180602,23.2395064142166,2.43266357537271,6.63259645292296,0.421164039579485,9.78764439924481,1.02455041834185,0.345885075890804,7.4085648071429,52.1055894236225,21.4191513989514,2.24211256878276
38300,"Pittsburgh, PA Metro Area",2355968,2014,52293,3.4,0,6.3,12.4,133690800000,40.4343378,-79.8280615,"69697",905,"Pittsburgh, PA","Rail",53985593,12414177,49.84,169463,2089190,33972842,8654447,160,473340600,85710950,234858832,39525693,113245125,56745.5924698468,16.261250532503,200.473507491311,51.069832352785,0.886765015484081,0.0719292452189503,14.4199080802456,3.67341449459415,0.229953517413433,1.43442752610305,318.568613797702,6.23790208663823,1.58908086052971
38300,"Pittsburgh, PA Metro Area",2355968,2014,52293,3.4,0,6.3,12.4,133690800000,40.4343378,-79.8280615,"69697",905,"Pittsburgh, PA","Bus",288787603,79511723,3153.75,1596738,21052349,257309200,54905204,90,473340600,85710950,234858832,39525693,113245125,56745.5924698468,12.222351054507,161.146788014064,34.3858566652763,8.93575337186244,0.677741802944692,109.215914647398,23.3047324921221,0.275329419178703,1.44816369319018,180.860982202465,5.25974920337242,1.12233687330263
38300,"Pittsburgh, PA Metro Area",2355968,2014,52293,3.4,0,6.3,12.4,133690800000,40.4343378,-79.8280615,"69697",905,"Milwaukee, WI","Other",51701719,17882853,0,992249,15626185,23059377,2413808,NA,473340600,85710950,234858832,39525693,113245125,56745.5924698468,1.47568821180602,23.2395064142166,2.43266357537271,6.63259645292296,0.421164039579485,9.78764439924481,1.02455041834185,0.345885075890804,7.4085648071429,52.1055894236225,21.4191513989514,2.24211256878276
38900,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",2347127,2014,60248,3.3,0,9.2,13.6,148029200000,45.6006204,-122.4843457,"71317",524,"Portland, OR-WA","Rail",127245503,48022300,148.31,593234,8237432,225139084,43148175,351,908644623,206752977,12694843,539431559,149765244,63068.2532304387,27.331222157585,379.511430565342,72.7338200440298,3.50958086204965,0.25274899909549,95.9211342206877,18.38340021652,0.377398798918654,1.11296248334953,214.49462269526,2.94903557334696,0.565186198412356
38900,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",2347127,2014,60248,3.3,0,9.2,13.6,148029200000,45.6006204,-122.4843457,"71317",524,"Portland, OR-WA","Other",49717820,6903621,1.28,645940,9756362,14986344,3159198,8,908644623,206752977,12694843,539431559,149765244,63068.2532304387,1.53605862513097,23.2008297984333,4.89085363965693,4.15672522194155,0.275204537291761,6.38497362946274,1.34598511286351,0.138856068105963,2.18524479947126,76.9697185497105,15.7374814747287,3.31754162322712
38900,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",2347127,2014,60248,3.3,0,9.2,13.6,148029200000,45.6006204,-122.4843457,"71317",524,"Portland, OR-WA","Bus",279292607,73239710,1760.22,1957218,23936877,322498304,66167892,66,908644623,206752977,12694843,539431559,149765244,63068.2532304387,13.4728646514748,164.773828975617,33.8071139750401,10.1983731600378,0.833878183839221,137.401301250422,28.191014802352,0.262232898989696,1.10687688221955,142.698772952221,4.22096878951501,0.866028141965051
38900,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",2347127,2014,60248,3.3,0,9.2,13.6,148029200000,45.6006204,-122.4843457,"71317",524,"Norfolk--Virginia Beach--Newport News, VA","Other",49717820,6903621,1.28,645940,9756362,14986344,3159198,8,908644623,206752977,12694843,539431559,149765244,63068.2532304387,1.53605862513097,23.2008297984333,4.89085363965693,4.15672522194155,0.275204537291761,6.38497362946274,1.34598511286351,0.138856068105963,2.18524479947126,76.9697185497105,15.7374814747287,3.31754162322712
