"msa_id","msa_name","pop_estimate_msa","year","median_household_income_msa","percent_commuting_msa","percent_unemployed_msa","percent_no_insurance_msa","percent_below_poverty_level","gdp_msa","intptlat","intptlon","ua_census_id","ua_sq_miles_2010","ua_fta_name","transit_modes","total_transit_expenses","total_fares","directional_route_miles","vehicle_hours","vehicle_miles","passenger_miles","passenger_trips","total_stations_2017","total_funding","federal_funding","state_funding","local_funding","other_funding","per_capita_gdp","pmt_per_vrm","pmt_per_vrh","per_capita_vrm","per_capita_vrh","per_capita_pmt","per_capita_upt"
39300,"Providence-New Bedford-Fall River, RI-MA Metro Area",1601374,2012,54243,2.9,6.4,3.3,12.1,71041800000,41.7068313,-71.2866369,"09271",1873,"Houston, TX","Bus",420848612,91252736,3102.72,2854132,29663136,348361627,126874444,700,2062086675,208861092,955101041,324013569,574110973,44363.0282494908,11.7439244117682,122.055191210498,18.523552898948,1.78230194820198,217.539205082635,79.2284900341831
39300,"Providence-New Bedford-Fall River, RI-MA Metro Area",1601374,2012,54243,2.9,6.4,3.3,12.1,71041800000,41.7068313,-71.2866369,"09271",1873,"Boston, MA","Rail",783654254,376148323,903.38,2859403,52430123,1507891658,277861058,2660,2062086675,208861092,955101041,324013569,574110973,44363.0282494908,28.7600251862846,527.344924097792,32.7407107896094,1.78559349658481,941.623666926027,173.514155968562
39300,"Providence-New Bedford-Fall River, RI-MA Metro Area",1601374,2012,54243,2.9,6.4,3.3,12.1,71041800000,41.7068313,-71.2866369,"09271",1873,"Boston, MA","Bus",420848612,91252736,3102.72,2854132,29663136,348361627,126874444,700,2062086675,208861092,955101041,324013569,574110973,44363.0282494908,11.7439244117682,122.055191210498,18.523552898948,1.78230194820198,217.539205082635,79.2284900341831
39300,"Providence-New Bedford-Fall River, RI-MA Metro Area",1601374,2012,54243,2.9,6.4,3.3,12.1,71041800000,41.7068313,-71.2866369,"72505",545,"Providence, RI-MA","Rail",0,0,0,0,0,0,0,NA,127248091,32942550,53957912,14325046,26022583,44363.0282494908,NA,NA,0,0,0,0
39300,"Providence-New Bedford-Fall River, RI-MA Metro Area",1601374,2012,54243,2.9,6.4,3.3,12.1,71041800000,41.7068313,-71.2866369,"72505",545,"Providence, RI-MA","Other",24370553,1078326,0,418583,6207147,7015665,938888,2,127248091,32942550,53957912,14325046,26022583,44363.0282494908,1.13025597750464,16.7605110575441,3.8761382412853,0.261389906417864,4.38102841684703,0.586301513575217
39300,"Providence-New Bedford-Fall River, RI-MA Metro Area",1601374,2012,54243,2.9,6.4,3.3,12.1,71041800000,41.7068313,-71.2866369,"72505",545,"Providence, RI-MA","Bus",98710387,22545732,1816,731793,10269777,94557339,20671820,11,127248091,32942550,53957912,14325046,26022583,44363.0282494908,9.2073410162655,129.213232430482,6.41310337247888,0.456978194975065,59.0476297229754,12.9088020662256
39300,"Providence-New Bedford-Fall River, RI-MA Metro Area",1601374,2012,54243,2.9,6.4,3.3,12.1,71041800000,41.7068313,-71.2866369,"64135",152,"Norwich-New London, CT-RI","Other",186946,12708,0,3700,57915,35118,4362,NA,6357112,435023,4055524,500045,1366520,44363.0282494908,0.606371406371406,9.49135135135135,0.0361658176041324,0.00231051584451852,0.0219299176831896,0.00272391084156481
39300,"Providence-New Bedford-Fall River, RI-MA Metro Area",1601374,2012,54243,2.9,6.4,3.3,12.1,71041800000,41.7068313,-71.2866369,"64135",152,"Norwich-New London, CT-RI","Bus",5696748,1254186,405,63578,985704,6274771,1269556,2,6357112,435023,4055524,500045,1366520,44363.0282494908,6.36577613563504,98.6940608386549,0.615536408109536,0.0397021557737293,3.91836697735819,0.792791690136096
39300,"Providence-New Bedford-Fall River, RI-MA Metro Area",1601374,2012,54243,2.9,6.4,3.3,12.1,71041800000,41.7068313,-71.2866369,"61786",55,"New Bedford, MA","Other",1294334,74724,0,29257,297625,285441,43914,NA,17466452,8687844,4505774,2041611,2231223,44363.0282494908,0.959062578748425,9.75633181802645,0.185856021141844,0.0182699356927239,0.178247554912219,0.027422700755726
39300,"Providence-New Bedford-Fall River, RI-MA Metro Area",1601374,2012,54243,2.9,6.4,3.3,12.1,71041800000,41.7068313,-71.2866369,"61786",55,"New Bedford, MA","Bus",11649013,2065446,368.4,101689,1328020,8743901,1900848,4,17466452,8687844,4505774,2041611,2231223,44363.0282494908,6.58416364211382,85.9866947260766,0.829300338334455,0.0635010934360118,5.46024913605441,1.18701065460036
39580,"Raleigh-Cary, NC Metro Area",1188564,2012,60319,1,5.2,8.4,11,6.2615e+10,35.7567464,-78.4604412,"73261",518,"Raleigh, NC","Other",8504001,749441,0,286902,4256348,3998932,503845,NA,41317429,5639960,4532004,16830400,14315065,52681.2186806937,0.939521862404108,13.9383204020885,3.58108440100828,0.241385402889537,3.36450708586159,0.423910702326505
39580,"Raleigh-Cary, NC Metro Area",1188564,2012,60319,1,5.2,8.4,11,6.2615e+10,35.7567464,-78.4604412,"73261",518,"Raleigh, NC","Bus",24758654,7070884,335.7,282968,3414416,29929392,9154853,4,41317429,5639960,4532004,16830400,14315065,52681.2186806937,8.7655962249474,105.76952870996,2.87272372375404,0.238075526433579,25.1811362282553,7.70244850088005
39580,"Raleigh-Cary, NC Metro Area",1188564,2012,60319,1,5.2,8.4,11,6.2615e+10,35.7567464,-78.4604412,"25228",182,"Durham, NC","Other",11559447,1289154,0,152428,3221721,14005334,630778,NA,69068869,21957121,9354503,23244767,14512478,52681.2186806937,4.3471591736218,91.8816359199097,2.71059951336234,0.128245513072918,11.7834075405279,0.530705961143026
39580,"Raleigh-Cary, NC Metro Area",1188564,2012,60319,1,5.2,8.4,11,6.2615e+10,35.7567464,-78.4604412,"25228",182,"Durham, NC","Bus",44055000,12016783,1040.7,456612,6715911,55552705,14774173,27,69068869,21957121,9354503,23244767,14512478,52681.2186806937,8.27180482290489,121.662823140872,5.65044120468061,0.384171151069694,46.7393468084176,12.4302713190034
40060,"Richmond, VA Metro Area",1280678,2012,56769,1.6,5.5,6.5,10.9,67572500000,37.522813,-77.520961,"74746",492,"Hartford, CT","Bus",38436162,10246402,535,397288,4766011,37675698,9352988,0,48462593,8415282,8563238,18255988,13228085,52763.0676875842,7.90507995050788,94.8322073659411,3.72147487502713,0.310216931968848,29.4185564208958,7.30315348588794
40060,"Richmond, VA Metro Area",1280678,2012,56769,1.6,5.5,6.5,10.9,67572500000,37.522813,-77.520961,"74746",492,"Richmond, VA","Other",9854816,2233837,0,225835,6720445,30641134,657335,NA,48462593,8415282,8563238,18255988,13228085,52763.0676875842,4.55939063559035,135.679296831758,5.24756808502996,0.176340188556374,23.9257127865084,0.51327109546662
40060,"Richmond, VA Metro Area",1280678,2012,56769,1.6,5.5,6.5,10.9,67572500000,37.522813,-77.520961,"74746",492,"Richmond, VA","Bus",38436162,10246402,535,397288,4766011,37675698,9352988,0,48462593,8415282,8563238,18255988,13228085,52763.0676875842,7.90507995050788,94.8322073659411,3.72147487502713,0.310216931968848,29.4185564208958,7.30315348588794
40060,"Richmond, VA Metro Area",1280678,2012,56769,1.6,5.5,6.5,10.9,67572500000,37.522813,-77.520961,"74746",492,"Las Vegas, NV","Other",9854816,2233837,0,225835,6720445,30641134,657335,NA,48462593,8415282,8563238,18255988,13228085,52763.0676875842,4.55939063559035,135.679296831758,5.24756808502996,0.176340188556374,23.9257127865084,0.51327109546662
40060,"Richmond, VA Metro Area",1280678,2012,56769,1.6,5.5,6.5,10.9,67572500000,37.522813,-77.520961,"74746",492,"Las Vegas, NV","Bus",38436162,10246402,535,397288,4766011,37675698,9352988,0,48462593,8415282,8563238,18255988,13228085,52763.0676875842,7.90507995050788,94.8322073659411,3.72147487502713,0.310216931968848,29.4185564208958,7.30315348588794
40140,"Riverside-San Bernardino-Ontario, CA Metro Area",4350096,2012,51695,1.5,8.5,9.7,16.2,120470100000,34.5375344,-116.1309212,"51445",1736,"Los Angeles-Long Beach-Anaheim, CA","Other",227177757,32149844,0,3813254,81618223,258980411,11518728,NA,3496589697,718074270,566355466,1593517294,618642667,27693.6646915378,3.17307093294594,67.9158563788303,18.7623958183911,0.876590769491064,59.5344128037634,2.6479250113101
40140,"Riverside-San Bernardino-Ontario, CA Metro Area",4350096,2012,51695,1.5,8.5,9.7,16.2,120470100000,34.5375344,-116.1309212,"51445",1736,"Los Angeles-Long Beach-Anaheim, CA","Bus",1512965506,408887691,11777.02,12347642,140515172,2201002594,544259466,679,3496589697,718074270,566355466,1593517294,618642667,27693.6646915378,15.6638074214505,178.252867551554,32.3016255273447,2.83847574858118,505.966441660138,125.114357476249
40140,"Riverside-San Bernardino-Ontario, CA Metro Area",4350096,2012,51695,1.5,8.5,9.7,16.2,120470100000,34.5375344,-116.1309212,"51445",1736,"Los Angeles, CA","Rail",478609000,151429076,945.96,1086936,29008658,1031567321,114672323,688,3496589697,718074270,566355466,1593517294,618642667,27693.6646915378,35.5606702316253,949.059853570035,6.66850984438045,0.249864830569256,237.13667951236,26.3608718060475
40140,"Riverside-San Bernardino-Ontario, CA Metro Area",4350096,2012,51695,1.5,8.5,9.7,16.2,120470100000,34.5375344,-116.1309212,"51445",1736,"Los Angeles, CA","Bus",1512965506,408887691,11777.02,12347642,140515172,2201002594,544259466,679,3496589697,718074270,566355466,1593517294,618642667,27693.6646915378,15.6638074214505,178.252867551554,32.3016255273447,2.83847574858118,505.966441660138,125.114357476249
40140,"Riverside-San Bernardino-Ontario, CA Metro Area",4350096,2012,51695,1.5,8.5,9.7,16.2,120470100000,34.5375344,-116.1309212,"51445",1736,"Los Angeles-Long Beach-Anaheim, CA","Rail",478609000,151429076,945.96,1086936,29008658,1031567321,114672323,688,3496589697,718074270,566355466,1593517294,618642667,27693.6646915378,35.5606702316253,949.059853570035,6.66850984438045,0.249864830569256,237.13667951236,26.3608718060475
40140,"Riverside-San Bernardino-Ontario, CA Metro Area",4350096,2012,51695,1.5,8.5,9.7,16.2,120470100000,34.5375344,-116.1309212,"51445",1736,"Los Angeles, CA","Other",227177757,32149844,0,3813254,81618223,258980411,11518728,NA,3496589697,718074270,566355466,1593517294,618642667,27693.6646915378,3.17307093294594,67.9158563788303,18.7623958183911,0.876590769491064,59.5344128037634,2.6479250113101
40140,"Riverside-San Bernardino-Ontario, CA Metro Area",4350096,2012,51695,1.5,8.5,9.7,16.2,120470100000,34.5375344,-116.1309212,"75340",545,"Pittsburgh, PA","Other",25376334,3137295,0,400205,6827190,10484344,1032370,NA,160621384,55376129,8465109,64560630,32219516,27693.6646915378,1.53567485305082,26.1974338151697,1.56943432972514,0.0919991190999003,2.41014083367356,0.237321199348244
40140,"Riverside-San Bernardino-Ontario, CA Metro Area",4350096,2012,51695,1.5,8.5,9.7,16.2,120470100000,34.5375344,-116.1309212,"75340",545,"Pittsburgh, PA","Bus",94232817,22077439,2531.5,1073211,15103156,132295320,24094062,183,160621384,55376129,8465109,64560630,32219516,27693.6646915378,8.75944868741341,123.270559097885,3.47191326352338,0.246709727785318,30.4120460789831,5.53874259326691
40140,"Riverside-San Bernardino-Ontario, CA Metro Area",4350096,2012,51695,1.5,8.5,9.7,16.2,120470100000,34.5375344,-116.1309212,"75340",545,"Denver, CO","Other",25376334,3137295,0,400205,6827190,10484344,1032370,NA,160621384,55376129,8465109,64560630,32219516,27693.6646915378,1.53567485305082,26.1974338151697,1.56943432972514,0.0919991190999003,2.41014083367356,0.237321199348244
40140,"Riverside-San Bernardino-Ontario, CA Metro Area",4350096,2012,51695,1.5,8.5,9.7,16.2,120470100000,34.5375344,-116.1309212,"75340",545,"Denver, CO","Bus",94232817,22077439,2531.5,1073211,15103156,132295320,24094062,183,160621384,55376129,8465109,64560630,32219516,27693.6646915378,8.75944868741341,123.270559097885,3.47191326352338,0.246709727785318,30.4120460789831,5.53874259326691
40140,"Riverside-San Bernardino-Ontario, CA Metro Area",4350096,2012,51695,1.5,8.5,9.7,16.2,120470100000,34.5375344,-116.1309212,"75340",545,"Riverside-San Bernardino, CA","Other",25376334,3137295,0,400205,6827190,10484344,1032370,NA,160621384,55376129,8465109,64560630,32219516,27693.6646915378,1.53567485305082,26.1974338151697,1.56943432972514,0.0919991190999003,2.41014083367356,0.237321199348244
40140,"Riverside-San Bernardino-Ontario, CA Metro Area",4350096,2012,51695,1.5,8.5,9.7,16.2,120470100000,34.5375344,-116.1309212,"75340",545,"Riverside-San Bernardino, CA","Bus",94232817,22077439,2531.5,1073211,15103156,132295320,24094062,183,160621384,55376129,8465109,64560630,32219516,27693.6646915378,8.75944868741341,123.270559097885,3.47191326352338,0.246709727785318,30.4120460789831,5.53874259326691
40140,"Riverside-San Bernardino-Ontario, CA Metro Area",4350096,2012,51695,1.5,8.5,9.7,16.2,120470100000,34.5375344,-116.1309212,"41347",144,"Indio-Cathedral City, CA","Other",3897629,285428,0,55785,821404,1408192,124720,NA,26382375,6326094,1131999,15275020,3649262,27693.6646915378,1.71437197773568,25.243201577485,0.188824338589309,0.0128238549218224,0.323715154791986,0.0286706316366351
40140,"Riverside-San Bernardino-Ontario, CA Metro Area",4350096,2012,51695,1.5,8.5,9.7,16.2,120470100000,34.5375344,-116.1309212,"41347",144,"Indio-Cathedral City, CA","Bus",17881325,2921901,291,190728,2527678,29067479,4436917,3,26382375,6326094,1131999,15275020,3649262,27693.6646915378,11.4996763828304,152.402788263915,0.581062578848835,0.0438445496375252,6.68203161493448,1.01995841011325
40140,"Riverside-San Bernardino-Ontario, CA Metro Area",4350096,2012,51695,1.5,8.5,9.7,16.2,120470100000,34.5375344,-116.1309212,"90541",167,"Victorville-Hesperia, CA","Bus",7067402,1609072,658.7,107109,1854239,10555397,1767178,0,18129691,4920582,10282302,675663,2251144,27693.6646915378,5.69257630758494,98.5481798915124,0.426252432130233,0.0246222152338707,2.42647449619503,0.406238850820763
40140,"Riverside-San Bernardino-Ontario, CA Metro Area",4350096,2012,51695,1.5,8.5,9.7,16.2,120470100000,34.5375344,-116.1309212,"90541",167,"Victorville-Hesperia, CA","Other",3214582,375728,0,40757,675169,1343930,113434,NA,18129691,4920582,10282302,675663,2251144,27693.6646915378,1.99050904292111,32.9742130186226,0.155207839091367,0.00936921851839592,0.30894260724361,0.0260762061343014
40380,"Rochester, NY Metro Area",1056940,2012,50701,1.9,5.4,3.5,12.6,51838600000,43.184718,-77.5565575,"75664",324,"Rochester, NY","Other",6917834,306239,0,92558,1426895,1248699,167239,NA,88895177,25449190,32445555,5212432,25788000,49045.9250288569,0.875116248918105,13.4909894336524,1.350024599315,0.0875716691581357,1.18142846329971,0.158229416996234
40380,"Rochester, NY Metro Area",1056940,2012,50701,1.9,5.4,3.5,12.6,51838600000,43.184718,-77.5565575,"75664",324,"Rochester, NY","Bus",59059913,12202259,1001.7,438420,5012113,57560405,22547758,6,88895177,25449190,32445555,5212432,25788000,49045.9250288569,11.4842592335807,131.290554719219,4.74209794311881,0.41480121861222,54.4594820898064,21.333053910345
40380,"Rochester, NY Metro Area",1056940,2012,50701,1.9,5.4,3.5,12.6,51838600000,43.184718,-77.5565575,"75664",324,"Akron, OH","Other",6917834,306239,0,92558,1426895,1248699,167239,NA,88895177,25449190,32445555,5212432,25788000,49045.9250288569,0.875116248918105,13.4909894336524,1.350024599315,0.0875716691581357,1.18142846329971,0.158229416996234
40380,"Rochester, NY Metro Area",1056940,2012,50701,1.9,5.4,3.5,12.6,51838600000,43.184718,-77.5565575,"75664",324,"Akron, OH","Bus",59059913,12202259,1001.7,438420,5012113,57560405,22547758,6,88895177,25449190,32445555,5212432,25788000,49045.9250288569,11.4842592335807,131.290554719219,4.74209794311881,0.41480121861222,54.4594820898064,21.333053910345
40900,"Sacramento--Arden-Arcade--Roseville, CA Metro Area",2196482,2012,56813,2.3,8.3,6.4,15,100242100000,38.7896779,-121.0057504,"77068",471,"Sacramento, CA","Other",22193441,2724032,0,283074,4515295,7672891,634601,NA,230493989,46186499,40953624,86717787,56636079,45637.569531642,1.69931111920705,27.105601362188,2.05569405986482,0.128876084575243,3.49326377361617,0.288917004555466
40900,"Sacramento--Arden-Arcade--Roseville, CA Metro Area",2196482,2012,56813,2.3,8.3,6.4,15,100242100000,38.7896779,-121.0057504,"77068",471,"Sacramento, CA","Rail",45528946,14507772,76.14,195769,3822585,74705518,13192601,164,230493989,46186499,40953624,86717787,56636079,45637.569531642,19.5431934149273,381.600345304926,1.74032156876314,0.0891284335587544,34.0114410225078,6.006241344113
40900,"Sacramento--Arden-Arcade--Roseville, CA Metro Area",2196482,2012,56813,2.3,8.3,6.4,15,100242100000,38.7896779,-121.0057504,"77068",471,"Sacramento, CA","Bus",92712112,20141197,3835.3,729734,10180805,91077386,16638883,150,230493989,46186499,40953624,86717787,56636079,45637.569531642,8.94599061665556,124.809020821286,4.63505050348694,0.332228536359506,41.4651183119188,7.57524213719939
41180,"St. Louis, MO-IL Metro Area",2819381,2012,52243,2.3,5.9,4.1,12.4,142184100000,38.6694673,-90.3959382,"77770",924,"St. Louis, MO-IL","Other",25641974,1673382,0,389224,7777215,18452888,948788,NA,329210401,73035989,16218437,182465312,57490663,50430.9633923191,2.37268585219773,47.4094300454237,2.75848315640915,0.138052998158106,6.54501395873775,0.336523513494629
41180,"St. Louis, MO-IL Metro Area",2819381,2012,52243,2.3,5.9,4.1,12.4,142184100000,38.6694673,-90.3959382,"77770",924,"St. Louis, MO-IL","Bus",155905940,32432935,2459.8,1544668,21807036,169089559,31610505,95,329210401,73035989,16218437,182465312,57490663,50430.9633923191,7.75389920023978,109.466603179453,7.73468928108688,0.547874870405951,59.9740010307227,11.211859979194
41180,"St. Louis, MO-IL Metro Area",2819381,2012,52243,2.3,5.9,4.1,12.4,142184100000,38.6694673,-90.3959382,"77770",924,"St. Louis, MO-IL","Rail",62122401,17633173,91.06,265882,6324470,150596374,17000005,111,329210401,73035989,16218437,182465312,57490663,50430.9633923191,23.8116986877952,566.403043455367,2.24321225119982,0.0943050974664297,53.4146942183408,6.02969410661418
41180,"St. Louis, MO-IL Metro Area",2819381,2012,52243,2.3,5.9,4.1,12.4,142184100000,38.6694673,-90.3959382,"77770",924,"Denver-Aurora, CO","Other",25641974,1673382,0,389224,7777215,18452888,948788,NA,329210401,73035989,16218437,182465312,57490663,50430.9633923191,2.37268585219773,47.4094300454237,2.75848315640915,0.138052998158106,6.54501395873775,0.336523513494629
41620,"Salt Lake City, UT Metro Area",1161715,2012,60061,3.9,5.3,11.7,11.2,70113700000,40.5077603,-112.6542892,"78499",278,"Salt Lake City-West Valley City, UT","Bus",118808072,21515927,3828.38,897256,15864974,80333738,21198533,290,526632133,140391411,196693543,0,189547179,60353.6151293562,5.06359090156719,89.5326840946174,13.6565112785838,0.77235466530087,69.1509862573867,18.2476192525706
41620,"Salt Lake City, UT Metro Area",1161715,2012,60061,3.9,5.3,11.7,11.2,70113700000,40.5077603,-112.6542892,"78499",278,"Salt Lake City-West Valley City, UT","Rail",62219672,19492653,245.17,526580,7905460,130681764,19307001,720,526632133,140391411,196693543,0,189547179,60353.6151293562,16.5305705170857,248.170769873523,6.80499089707889,0.453278127595839,112.490381892289,16.6193954627426
41620,"Salt Lake City, UT Metro Area",1161715,2012,60061,3.9,5.3,11.7,11.2,70113700000,40.5077603,-112.6542892,"78499",278,"Salt Lake City-West Valley City, UT","Other",21011519,6293033,0,352074,9885816,61234094,1859812,NA,526632133,140391411,196693543,0,189547179,60353.6151293562,6.19413652853745,173.923930764555,8.50967405947242,0.303064004510573,52.7100829377257,1.60091933047262
41700,"San Antonio-New Braunfels, TX Metro Area",2234003,2012,51486,2.3,5.1,9.1,14.4,93330500000,29.4330599,-98.6069734,"78580",597,"Fort Lauderdale--Hollywood--Pompano Beach, FL","Other",34740712,3129313,0,643462,13869816,30616344,1558968,NA,212621722,52478601,885958,131012209,28244954,41777.2491800593,2.2074080867403,47.5806558895475,6.20850374865208,0.288030947138388,13.7047013813321,0.697836126451039
41700,"San Antonio-New Braunfels, TX Metro Area",2234003,2012,51486,2.3,5.1,9.1,14.4,93330500000,29.4330599,-98.6069734,"78580",597,"San Antonio, TX","Other",34740712,3129313,0,643462,13869816,30616344,1558968,NA,212621722,52478601,885958,131012209,28244954,41777.2491800593,2.2074080867403,47.5806558895475,6.20850374865208,0.288030947138388,13.7047013813321,0.697836126451039
41700,"San Antonio-New Braunfels, TX Metro Area",2234003,2012,51486,2.3,5.1,9.1,14.4,93330500000,29.4330599,-98.6069734,"78580",597,"San Antonio, TX","Bus",132598100,22571527,2213,1526542,20275073,206930958,49322843,50,212621722,52478601,885958,131012209,28244954,41777.2491800593,10.2061757311552,135.555365001422,9.07566954923516,0.683321374232711,92.6278782973881,22.078234899416
41700,"San Antonio-New Braunfels, TX Metro Area",2234003,2012,51486,2.3,5.1,9.1,14.4,93330500000,29.4330599,-98.6069734,"78580",597,"San Antonio, TX","Rail",0,0,0,0,0,0,0,NA,212621722,52478601,885958,131012209,28244954,41777.2491800593,NA,NA,0,0,0,0
41740,"San Diego-Carlsbad-San Marcos, CA Metro Area",3177063,2012,60330,2.8,5.9,9,13.6,189073700000,33.0236041,-116.7761174,"78661",732,"San Diego, CA","Bus",182691559,61851569,2700.29,2005849,22695739,235631969,63268298,31,537806968,143205936,205405715,65770040,123425277,59512.1028446713,10.3822117887415,117.472436359866,7.14362258475831,0.631353234103321,74.1666026137977,19.9140835419379
41740,"San Diego-Carlsbad-San Marcos, CA Metro Area",3177063,2012,60330,2.8,5.9,9,13.6,189073700000,33.0236041,-116.7761174,"78661",732,"San Diego, CA","Other",30560565,12147956,0,631827,22319834,115169424,2886272,NA,537806968,143205936,205405715,65770040,123425277,59512.1028446713,5.15995880614524,182.27999753097,7.02530418817631,0.198871410481945,36.2502802116294,0.90847175520284
41740,"San Diego-Carlsbad-San Marcos, CA Metro Area",3177063,2012,60330,2.8,5.9,9,13.6,189073700000,33.0236041,-116.7761174,"78661",732,"San Diego, CA","Rail",94716779,44822845,234.6,492835,9610963,260623744,36696464,479,537806968,143205936,205405715,65770040,123425277,59512.1028446713,27.1173392302103,528.825558249718,3.02510935414249,0.155122828851678,82.0329165647644,11.550436362137
41740,"San Diego-Carlsbad-San Marcos, CA Metro Area",3177063,2012,60330,2.8,5.9,9,13.6,189073700000,33.0236041,-116.7761174,"57709",151,"Mission Viejo-Lake Forest-San Clemente, CA","Bus",2034563,179839,42,21246,202620,1174118,645298,0,2034563,0,1234523,86598,713442,59512.1028446713,5.79467969598263,55.2630142144404,0.063775883575491,0.00668730837254408,0.369560817648249,0.203111490077471
41860,"San Francisco-Oakland-Fremont, CA Metro Area",4455560,2012,74922,15.6,5.9,5.2,11.1,366151400000,37.7737185,-122.2744317,"78904",524,"San Francisco-Oakland, CA","Other",107241417,22311913,94.66,886779,12972733,47155115,4960004,30,2848404564,397679033,368980370,1253724749,828020412,82178.5364802629,3.63494068674658,53.1757236019346,2.9115830557775,0.199027507204482,10.5834317122876,1.11321674492095
41860,"San Francisco-Oakland-Fremont, CA Metro Area",4455560,2012,74922,15.6,5.9,5.2,11.1,366151400000,37.7737185,-122.2744317,"78904",524,"San Francisco-Oakland, CA","Rail",827861573,492194385,473.32,2782244,75980260,1971087369,190630212,315,2848404564,397679033,368980370,1253724749,828020412,82178.5364802629,25.9420982370947,708.452374773744,17.0529091741554,0.624443167637738,442.388245024194,42.7847929328749
41860,"San Francisco-Oakland-Fremont, CA Metro Area",4455560,2012,74922,15.6,5.9,5.2,11.1,366151400000,37.7737185,-122.2744317,"78904",524,"San Francisco-Oakland, CA","Bus",864306238,224299230,4018.19,5149903,51069055,663175584,239822970,122,2848404564,397679033,368980370,1253724749,828020412,82178.5364802629,12.9858597148508,128.774383517515,11.4618712350412,1.15583742559858,148.842251927928,53.8255505480793
41860,"San Francisco-Oakland-Fremont, CA Metro Area",4455560,2012,74922,15.6,5.9,5.2,11.1,366151400000,37.7737185,-122.2744317,"78904",524,"Phoenix-Mesa, AZ","Other",107241417,22311913,94.66,886779,12972733,47155115,4960004,30,2848404564,397679033,368980370,1253724749,828020412,82178.5364802629,3.63494068674658,53.1757236019346,2.9115830557775,0.199027507204482,10.5834317122876,1.11321674492095
41860,"San Francisco-Oakland-Fremont, CA Metro Area",4455560,2012,74922,15.6,5.9,5.2,11.1,366151400000,37.7737185,-122.2744317,"78904",524,"Phoenix-Mesa, AZ","Bus",864306238,224299230,4018.19,5149903,51069055,663175584,239822970,122,2848404564,397679033,368980370,1253724749,828020412,82178.5364802629,12.9858597148508,128.774383517515,11.4618712350412,1.15583742559858,148.842251927928,53.8255505480793
41860,"San Francisco-Oakland-Fremont, CA Metro Area",4455560,2012,74922,15.6,5.9,5.2,11.1,366151400000,37.7737185,-122.2744317,"79039",286,"San Jose, CA","Rail",61685649,9228070,80.96,194696,3084075,56050593,10372862,320,596664662,69963181,189138403,264371851,73191227,82178.5364802629,18.1741990710343,287.887748079057,0.692185718517986,0.0436973130201366,12.5799210424728,2.32807144332026
41860,"San Francisco-Oakland-Fremont, CA Metro Area",4455560,2012,74922,15.6,5.9,5.2,11.1,366151400000,37.7737185,-122.2744317,"79039",286,"San Jose, CA","Other",22834152,2888492,0,300964,5947906,8197383,775553,NA,596664662,69963181,189138403,264371851,73191227,82178.5364802629,1.37819646107386,27.2370881567231,1.33494016464821,0.0675479625456733,1.83980981066353,0.174064090709136
41860,"San Francisco-Oakland-Fremont, CA Metro Area",4455560,2012,74922,15.6,5.9,5.2,11.1,366151400000,37.7737185,-122.2744317,"79039",286,"San Jose, CA","Bus",218163621,28515676,1336.52,1205090,14561204,170479114,32338378,65,596664662,69963181,189138403,264371851,73191227,82178.5364802629,11.7077622152674,141.465877237385,3.26809738843153,0.270468807512411,38.2621071200927,7.25798283492984
41860,"San Francisco-Oakland-Fremont, CA Metro Area",4455560,2012,74922,15.6,5.9,5.2,11.1,366151400000,37.7737185,-122.2744317,"19504",204,"Concord, CA","Other",6343321,800028,0,103188,1441314,1740942,197316,NA,52119832,10201659,4032414,29509655,8376104,82178.5364802629,1.2078853046595,16.8715548319572,0.323486609988419,0.023159378394635,0.39073472245913,0.0442853423587607
41860,"San Francisco-Oakland-Fremont, CA Metro Area",4455560,2012,74922,15.6,5.9,5.2,11.1,366151400000,37.7737185,-122.2744317,"19504",204,"Concord, CA","Bus",37294058,6415355,825.1,333838,4187465,22995729,4859090,12,52119832,10201659,4032414,29509655,8376104,82178.5364802629,5.49156327276765,68.8828982919859,0.939829112389913,0.0749261596746537,5.16113103627827,1.09056774008205
41860,"San Francisco-Oakland-Fremont, CA Metro Area",4455560,2012,74922,15.6,5.9,5.2,11.1,366151400000,37.7737185,-122.2744317,"02683",81,"Antioch, CA","Other",3995257,449819,0,62085,765586,758896,130619,NA,24330757,5607577,14006600,1419570,3297010,82178.5364802629,0.991261595692711,12.2235000402674,0.171827110396897,0.0139342753772814,0.170325615635296,0.0293159557945578
41860,"San Francisco-Oakland-Fremont, CA Metro Area",4455560,2012,74922,15.6,5.9,5.2,11.1,366151400000,37.7737185,-122.2744317,"02683",81,"Antioch, CA","Bus",16045646,2533456,475.36,152746,2151236,15986900,2431768,0,24330757,5607577,14006600,1419570,3297010,82178.5364802629,7.43149519624997,104.663297238553,0.482820565765022,0.0342821104417851,3.58807871513345,0.545782797224142
41940,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",1894388,2012,90737,3.4,5.9,4.8,10.2,180995600000,36.9084718,-121.3713721,"78904",524,"San Francisco-Oakland, CA","Other",107241417,22311913,94.66,886779,12972733,47155115,4960004,30,2848404564,397679033,368980370,1253724749,828020412,95543.0460919305,3.63494068674658,53.1757236019346,6.84798098383225,0.468108433963898,24.8920047001987,2.61826194000384
